"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Sex"	"Sex Code"	"Age"	"Age Code"	Population
	"2015"	"2015"	"Male"	"M"	"17 years"	"17"	404
	"2015"	"2015"	"Male"	"M"	"18 years"	"18"	440
	"2015"	"2015"	"Male"	"M"	"19 years"	"19"	412
	"2015"	"2015"	"Male"	"M"	"20 years"	"20"	494
	"2015"	"2015"	"Male"	"M"	"21 years"	"21"	443
	"2015"	"2015"	"Male"	"M"	"22 years"	"22"	430
	"2015"	"2015"	"Male"	"M"	"23 years"	"23"	415
	"2015"	"2015"	"Male"	"M"	"24 years"	"24"	424
	"2015"	"2015"	"Male"	"M"	"25 years"	"25"	433
	"2015"	"2015"	"Male"	"M"	"26 years"	"26"	380
	"2015"	"2015"	"Male"	"M"	"27 years"	"27"	433
	"2015"	"2015"	"Male"	"M"	"28 years"	"28"	469
	"2015"	"2015"	"Male"	"M"	"29 years"	"29"	417
	"2015"	"2015"	"Male"	"M"	"30 years"	"30"	415
	"2015"	"2015"	"Male"	"M"	"31 years"	"31"	409
	"2015"	"2015"	"Male"	"M"	"32 years"	"32"	421
	"2015"	"2015"	"Male"	"M"	"33 years"	"33"	370
	"2015"	"2015"	"Male"	"M"	"34 years"	"34"	358
	"2015"	"2015"	"Male"	"M"	"35 years"	"35"	409
	"2015"	"2015"	"Male"	"M"	"36 years"	"36"	383
	"2015"	"2015"	"Male"	"M"	"37 years"	"37"	412
	"2015"	"2015"	"Male"	"M"	"38 years"	"38"	392
	"2015"	"2015"	"Male"	"M"	"39 years"	"39"	400
	"2015"	"2015"	"Male"	"M"	"40 years"	"40"	429
	"2015"	"2015"	"Male"	"M"	"41 years"	"41"	374
	"2015"	"2015"	"Male"	"M"	"42 years"	"42"	402
	"2015"	"2015"	"Male"	"M"	"43 years"	"43"	420
	"2015"	"2015"	"Male"	"M"	"44 years"	"44"	455
	"2015"	"2015"	"Male"	"M"	"45 years"	"45"	478
	"2015"	"2015"	"Male"	"M"	"46 years"	"46"	489
	"2015"	"2015"	"Male"	"M"	"47 years"	"47"	511
	"2015"	"2015"	"Male"	"M"	"48 years"	"48"	464
	"2015"	"2015"	"Male"	"M"	"49 years"	"49"	487
	"2015"	"2015"	"Male"	"M"	"50 years"	"50"	489
	"2015"	"2015"	"Male"	"M"	"51 years"	"51"	506
	"2015"	"2015"	"Male"	"M"	"52 years"	"52"	501
	"2015"	"2015"	"Male"	"M"	"53 years"	"53"	497
	"2015"	"2015"	"Male"	"M"	"54 years"	"54"	510
	"2015"	"2015"	"Male"	"M"	"55 years"	"55"	518
	"2015"	"2015"	"Male"	"M"	"56 years"	"56"	489
	"2015"	"2015"	"Male"	"M"	"57 years"	"57"	502
	"2015"	"2015"	"Male"	"M"	"58 years"	"58"	471
	"2015"	"2015"	"Male"	"M"	"59 years"	"59"	513
	"2015"	"2015"	"Male"	"M"	"60 years"	"60"	463
	"2015"	"2015"	"Male"	"M"	"61 years"	"61"	485
	"2015"	"2015"	"Male"	"M"	"62 years"	"62"	420
	"2015"	"2015"	"Male"	"M"	"63 years"	"63"	408
	"2015"	"2015"	"Male"	"M"	"64 years"	"64"	410
	"2015"	"2015"	"Male"	"M"	"65 years"	"65"	407
	"2015"	"2015"	"Male"	"M"	"66 years"	"66"	355
	"2015"	"2015"	"Male"	"M"	"67 years"	"67"	396
	"2015"	"2015"	"Male"	"M"	"68 years"	"68"	392
	"2015"	"2015"	"Male"	"M"	"69 years"	"69"	276
	"2015"	"2015"	"Male"	"M"	"70 years"	"70"	289
	"2015"	"2015"	"Male"	"M"	"71 years"	"71"	291
	"2015"	"2015"	"Male"	"M"	"72 years"	"72"	286
	"2015"	"2015"	"Male"	"M"	"73 years"	"73"	226
	"2015"	"2015"	"Male"	"M"	"74 years"	"74"	226
	"2015"	"2015"	"Male"	"M"	"75 years"	"75"	210
	"2015"	"2015"	"Male"	"M"	"76 years"	"76"	180
	"2015"	"2015"	"Male"	"M"	"77 years"	"77"	173
	"2015"	"2015"	"Male"	"M"	"78 years"	"78"	154
	"2015"	"2015"	"Male"	"M"	"79 years"	"79"	147
	"2015"	"2015"	"Male"	"M"	"80 years"	"80"	129
	"2015"	"2015"	"Male"	"M"	"81 years"	"81"	113
	"2015"	"2015"	"Male"	"M"	"82 years"	"82"	121
	"2015"	"2015"	"Male"	"M"	"83 years"	"83"	106
	"2015"	"2015"	"Male"	"M"	"84 years"	"84"	108
	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	473
"Total"	"2015"	"2015"	"Male"	"M"			32240
"Total"	"2015"	"2015"					62277
	"2016"	"2016"	"Female"	"F"	"< 1 year"	"0"	274
	"2016"	"2016"	"Female"	"F"	"1 year"	"1"	311
	"2016"	"2016"	"Female"	"F"	"2 years"	"2"	301
	"2016"	"2016"	"Female"	"F"	"3 years"	"3"	305
	"2016"	"2016"	"Female"	"F"	"4 years"	"4"	297
	"2016"	"2016"	"Female"	"F"	"5 years"	"5"	282
	"2016"	"2016"	"Female"	"F"	"6 years"	"6"	275
	"2016"	"2016"	"Female"	"F"	"7 years"	"7"	297
	"2016"	"2016"	"Female"	"F"	"8 years"	"8"	339
	"2016"	"2016"	"Female"	"F"	"9 years"	"9"	323
	"2016"	"2016"	"Female"	"F"	"10 years"	"10"	340
	"2016"	"2016"	"Female"	"F"	"11 years"	"11"	345
	"2016"	"2016"	"Female"	"F"	"12 years"	"12"	313
	"2016"	"2016"	"Female"	"F"	"13 years"	"13"	332
	"2016"	"2016"	"Female"	"F"	"14 years"	"14"	322
	"2016"	"2016"	"Female"	"F"	"15 years"	"15"	359
	"2016"	"2016"	"Female"	"F"	"16 years"	"16"	366
	"2016"	"2016"	"Female"	"F"	"17 years"	"17"	334
	"2016"	"2016"	"Female"	"F"	"18 years"	"18"	292
	"2016"	"2016"	"Female"	"F"	"19 years"	"19"	226
	"2016"	"2016"	"Female"	"F"	"20 years"	"20"	282
	"2016"	"2016"	"Female"	"F"	"21 years"	"21"	297
	"2016"	"2016"	"Female"	"F"	"22 years"	"22"	304
	"2016"	"2016"	"Female"	"F"	"23 years"	"23"	318
	"2016"	"2016"	"Female"	"F"	"24 years"	"24"	330
	"2016"	"2016"	"Female"	"F"	"25 years"	"25"	372
	"2016"	"2016"	"Female"	"F"	"26 years"	"26"	343
	"2016"	"2016"	"Female"	"F"	"27 years"	"27"	350
	"2016"	"2016"	"Female"	"F"	"28 years"	"28"	333
	"2016"	"2016"	"Female"	"F"	"29 years"	"29"	346
	"2016"	"2016"	"Female"	"F"	"30 years"	"30"	343
	"2016"	"2016"	"Female"	"F"	"31 years"	"31"	340
	"2016"	"2016"	"Female"	"F"	"32 years"	"32"	356
	"2016"	"2016"	"Female"	"F"	"33 years"	"33"	356
	"2016"	"2016"	"Female"	"F"	"34 years"	"34"	314
	"2016"	"2016"	"Female"	"F"	"35 years"	"35"	315
	"2016"	"2016"	"Female"	"F"	"36 years"	"36"	347
	"2016"	"2016"	"Female"	"F"	"37 years"	"37"	329
	"2016"	"2016"	"Female"	"F"	"38 years"	"38"	330
	"2016"	"2016"	"Female"	"F"	"39 years"	"39"	341
	"2016"	"2016"	"Female"	"F"	"40 years"	"40"	301
	"2016"	"2016"	"Female"	"F"	"41 years"	"41"	332
	"2016"	"2016"	"Female"	"F"	"42 years"	"42"	319
	"2016"	"2016"	"Female"	"F"	"43 years"	"43"	336
	"2016"	"2016"	"Female"	"F"	"44 years"	"44"	365
	"2016"	"2016"	"Female"	"F"	"45 years"	"45"	383
	"2016"	"2016"	"Female"	"F"	"46 years"	"46"	405
	"2016"	"2016"	"Female"	"F"	"47 years"	"47"	406
	"2016"	"2016"	"Female"	"F"	"48 years"	"48"	426
	"2016"	"2016"	"Female"	"F"	"49 years"	"49"	473
	"2016"	"2016"	"Female"	"F"	"50 years"	"50"	431
	"2016"	"2016"	"Female"	"F"	"51 years"	"51"	507
	"2016"	"2016"	"Female"	"F"	"52 years"	"52"	478
	"2016"	"2016"	"Female"	"F"	"53 years"	"53"	463
	"2016"	"2016"	"Female"	"F"	"54 years"	"54"	476
	"2016"	"2016"	"Female"	"F"	"55 years"	"55"	502
	"2016"	"2016"	"Female"	"F"	"56 years"	"56"	487
	"2016"	"2016"	"Female"	"F"	"57 years"	"57"	500
	"2016"	"2016"	"Female"	"F"	"58 years"	"58"	505
	"2016"	"2016"	"Female"	"F"	"59 years"	"59"	486
	"2016"	"2016"	"Female"	"F"	"60 years"	"60"	464
	"2016"	"2016"	"Female"	"F"	"61 years"	"61"	442
	"2016"	"2016"	"Female"	"F"	"62 years"	"62"	457
	"2016"	"2016"	"Female"	"F"	"63 years"	"63"	427
	"2016"	"2016"	"Female"	"F"	"64 years"	"64"	411
	"2016"	"2016"	"Female"	"F"	"65 years"	"65"	389
	"2016"	"2016"	"Female"	"F"	"66 years"	"66"	360
	"2016"	"2016"	"Female"	"F"	"67 years"	"67"	391
	"2016"	"2016"	"Female"	"F"	"68 years"	"68"	389
	"2016"	"2016"	"Female"	"F"	"69 years"	"69"	394
	"2016"	"2016"	"Female"	"F"	"70 years"	"70"	300
	"2016"	"2016"	"Female"	"F"	"71 years"	"71"	292
	"2016"	"2016"	"Female"	"F"	"72 years"	"72"	279
	"2016"	"2016"	"Female"	"F"	"73 years"	"73"	307
	"2016"	"2016"	"Female"	"F"	"74 years"	"74"	267
	"2016"	"2016"	"Female"	"F"	"75 years"	"75"	239
	"2016"	"2016"	"Female"	"F"	"76 years"	"76"	220
	"2016"	"2016"	"Female"	"F"	"77 years"	"77"	203
	"2016"	"2016"	"Female"	"F"	"78 years"	"78"	185
	"2016"	"2016"	"Female"	"F"	"79 years"	"79"	171
	"2016"	"2016"	"Female"	"F"	"80 years"	"80"	167
	"2016"	"2016"	"Female"	"F"	"81 years"	"81"	178
	"2016"	"2016"	"Female"	"F"	"82 years"	"82"	149
	"2016"	"2016"	"Female"	"F"	"83 years"	"83"	146
	"2016"	"2016"	"Female"	"F"	"84 years"	"84"	143
	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	978
"Total"	"2016"	"2016"	"Female"	"F"			29808
	"2016"	"2016"	"Male"	"M"	"< 1 year"	"0"	261
	"2016"	"2016"	"Male"	"M"	"1 year"	"1"	327
	"2016"	"2016"	"Male"	"M"	"2 years"	"2"	303
	"2016"	"2016"	"Male"	"M"	"3 years"	"3"	314
	"2016"	"2016"	"Male"	"M"	"4 years"	"4"	326
	"2016"	"2016"	"Male"	"M"	"5 years"	"5"	357
	"2016"	"2016"	"Male"	"M"	"6 years"	"6"	367
	"2016"	"2016"	"Male"	"M"	"7 years"	"7"	332
	"2016"	"2016"	"Male"	"M"	"8 years"	"8"	302
	"2016"	"2016"	"Male"	"M"	"9 years"	"9"	357
	"2016"	"2016"	"Male"	"M"	"10 years"	"10"	328
	"2016"	"2016"	"Male"	"M"	"11 years"	"11"	357
	"2016"	"2016"	"Male"	"M"	"12 years"	"12"	371
	"2016"	"2016"	"Male"	"M"	"13 years"	"13"	355
	"2016"	"2016"	"Male"	"M"	"14 years"	"14"	396
	"2016"	"2016"	"Male"	"M"	"15 years"	"15"	351
	"2016"	"2016"	"Male"	"M"	"16 years"	"16"	351
	"2016"	"2016"	"Male"	"M"	"17 years"	"17"	412
	"2016"	"2016"	"Male"	"M"	"18 years"	"18"	409
	"2016"	"2016"	"Male"	"M"	"19 years"	"19"	404
	"2016"	"2016"	"Male"	"M"	"20 years"	"20"	476
	"2016"	"2016"	"Male"	"M"	"21 years"	"21"	450
	"2016"	"2016"	"Male"	"M"	"22 years"	"22"	409
	"2016"	"2016"	"Male"	"M"	"23 years"	"23"	436
	"2016"	"2016"	"Male"	"M"	"24 years"	"24"	403
	"2016"	"2016"	"Male"	"M"	"25 years"	"25"	431
	"2016"	"2016"	"Male"	"M"	"26 years"	"26"	423
	"2016"	"2016"	"Male"	"M"	"27 years"	"27"	393
	"2016"	"2016"	"Male"	"M"	"28 years"	"28"	464
	"2016"	"2016"	"Male"	"M"	"29 years"	"29"	444
	"2016"	"2016"	"Male"	"M"	"30 years"	"30"	397
	"2016"	"2016"	"Male"	"M"	"31 years"	"31"	424
	"2016"	"2016"	"Male"	"M"	"32 years"	"32"	396
	"2016"	"2016"	"Male"	"M"	"33 years"	"33"	405
	"2016"	"2016"	"Male"	"M"	"34 years"	"34"	364
	"2016"	"2016"	"Male"	"M"	"35 years"	"35"	382
	"2016"	"2016"	"Male"	"M"	"36 years"	"36"	401
	"2016"	"2016"	"Male"	"M"	"37 years"	"37"	389
	"2016"	"2016"	"Male"	"M"	"38 years"	"38"	396
	"2016"	"2016"	"Male"	"M"	"39 years"	"39"	413
	"2016"	"2016"	"Male"	"M"	"40 years"	"40"	398
	"2016"	"2016"	"Male"	"M"	"41 years"	"41"	414
	"2016"	"2016"	"Male"	"M"	"42 years"	"42"	380
	"2016"	"2016"	"Male"	"M"	"43 years"	"43"	402
	"2016"	"2016"	"Male"	"M"	"44 years"	"44"	418
	"2016"	"2016"	"Male"	"M"	"45 years"	"45"	430
	"2016"	"2016"	"Male"	"M"	"46 years"	"46"	484
	"2016"	"2016"	"Male"	"M"	"47 years"	"47"	482
	"2016"	"2016"	"Male"	"M"	"48 years"	"48"	487
	"2016"	"2016"	"Male"	"M"	"49 years"	"49"	459
	"2016"	"2016"	"Male"	"M"	"50 years"	"50"	462
	"2016"	"2016"	"Male"	"M"	"51 years"	"51"	488
	"2016"	"2016"	"Male"	"M"	"52 years"	"52"	489
	"2016"	"2016"	"Male"	"M"	"53 years"	"53"	498
	"2016"	"2016"	"Male"	"M"	"54 years"	"54"	491
	"2016"	"2016"	"Male"	"M"	"55 years"	"55"	496
	"2016"	"2016"	"Male"	"M"	"56 years"	"56"	497
	"2016"	"2016"	"Male"	"M"	"57 years"	"57"	493
	"2016"	"2016"	"Male"	"M"	"58 years"	"58"	494
	"2016"	"2016"	"Male"	"M"	"59 years"	"59"	457
	"2016"	"2016"	"Male"	"M"	"60 years"	"60"	496
	"2016"	"2016"	"Male"	"M"	"61 years"	"61"	446
	"2016"	"2016"	"Male"	"M"	"62 years"	"62"	490
	"2016"	"2016"	"Male"	"M"	"63 years"	"63"	405
	"2016"	"2016"	"Male"	"M"	"64 years"	"64"	414
	"2016"	"2016"	"Male"	"M"	"65 years"	"65"	393
	"2016"	"2016"	"Male"	"M"	"66 years"	"66"	401
	"2016"	"2016"	"Male"	"M"	"67 years"	"67"	343
	"2016"	"2016"	"Male"	"M"	"68 years"	"68"	392
	"2016"	"2016"	"Male"	"M"	"69 years"	"69"	390
	"2016"	"2016"	"Male"	"M"	"70 years"	"70"	275
	"2016"	"2016"	"Male"	"M"	"71 years"	"71"	272
	"2016"	"2016"	"Male"	"M"	"72 years"	"72"	285
	"2016"	"2016"	"Male"	"M"	"73 years"	"73"	278
	"2016"	"2016"	"Male"	"M"	"74 years"	"74"	221
	"2016"	"2016"	"Male"	"M"	"75 years"	"75"	222
	"2016"	"2016"	"Male"	"M"	"76 years"	"76"	201
	"2016"	"2016"	"Male"	"M"	"77 years"	"77"	175
	"2016"	"2016"	"Male"	"M"	"78 years"	"78"	166
	"2016"	"2016"	"Male"	"M"	"79 years"	"79"	150
	"2016"	"2016"	"Male"	"M"	"80 years"	"80"	143
	"2016"	"2016"	"Male"	"M"	"81 years"	"81"	116
	"2016"	"2016"	"Male"	"M"	"82 years"	"82"	111
	"2016"	"2016"	"Male"	"M"	"83 years"	"83"	118
	"2016"	"2016"	"Male"	"M"	"84 years"	"84"	103
	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	503
"Total"	"2016"	"2016"	"Male"	"M"			32004
"Total"	"2016"	"2016"					61812
	"2017"	"2017"	"Female"	"F"	"< 1 year"	"0"	281
	"2017"	"2017"	"Female"	"F"	"1 year"	"1"	282
	"2017"	"2017"	"Female"	"F"	"2 years"	"2"	310
	"2017"	"2017"	"Female"	"F"	"3 years"	"3"	289
	"2017"	"2017"	"Female"	"F"	"4 years"	"4"	303
	"2017"	"2017"	"Female"	"F"	"5 years"	"5"	307
	"2017"	"2017"	"Female"	"F"	"6 years"	"6"	283
	"2017"	"2017"	"Female"	"F"	"7 years"	"7"	284
	"2017"	"2017"	"Female"	"F"	"8 years"	"8"	306
	"2017"	"2017"	"Female"	"F"	"9 years"	"9"	335
	"2017"	"2017"	"Female"	"F"	"10 years"	"10"	316
	"2017"	"2017"	"Female"	"F"	"11 years"	"11"	336
	"2017"	"2017"	"Female"	"F"	"12 years"	"12"	346
	"2017"	"2017"	"Female"	"F"	"13 years"	"13"	310
	"2017"	"2017"	"Female"	"F"	"14 years"	"14"	333
	"2017"	"2017"	"Female"	"F"	"15 years"	"15"	332
	"2017"	"2017"	"Female"	"F"	"16 years"	"16"	348
	"2017"	"2017"	"Female"	"F"	"17 years"	"17"	359
	"2017"	"2017"	"Female"	"F"	"18 years"	"18"	273
	"2017"	"2017"	"Female"	"F"	"19 years"	"19"	221
	"2017"	"2017"	"Female"	"F"	"20 years"	"20"	243
	"2017"	"2017"	"Female"	"F"	"21 years"	"21"	308
	"2017"	"2017"	"Female"	"F"	"22 years"	"22"	322
	"2017"	"2017"	"Female"	"F"	"23 years"	"23"	315
	"2017"	"2017"	"Female"	"F"	"24 years"	"24"	326
	"2017"	"2017"	"Female"	"F"	"25 years"	"25"	336
	"2017"	"2017"	"Female"	"F"	"26 years"	"26"	371
	"2017"	"2017"	"Female"	"F"	"27 years"	"27"	341
	"2017"	"2017"	"Female"	"F"	"28 years"	"28"	341
	"2017"	"2017"	"Female"	"F"	"29 years"	"29"	353
	"2017"	"2017"	"Female"	"F"	"30 years"	"30"	349
	"2017"	"2017"	"Female"	"F"	"31 years"	"31"	334
	"2017"	"2017"	"Female"	"F"	"32 years"	"32"	322
	"2017"	"2017"	"Female"	"F"	"33 years"	"33"	374
	"2017"	"2017"	"Female"	"F"	"34 years"	"34"	358
	"2017"	"2017"	"Female"	"F"	"35 years"	"35"	320
	"2017"	"2017"	"Female"	"F"	"36 years"	"36"	321
	"2017"	"2017"	"Female"	"F"	"37 years"	"37"	351
	"2017"	"2017"	"Female"	"F"	"38 years"	"38"	298
	"2017"	"2017"	"Female"	"F"	"39 years"	"39"	333
	"2017"	"2017"	"Female"	"F"	"40 years"	"40"	339
	"2017"	"2017"	"Female"	"F"	"41 years"	"41"	309
	"2017"	"2017"	"Female"	"F"	"42 years"	"42"	329
	"2017"	"2017"	"Female"	"F"	"43 years"	"43"	319
	"2017"	"2017"	"Female"	"F"	"44 years"	"44"	328
	"2017"	"2017"	"Female"	"F"	"45 years"	"45"	373
	"2017"	"2017"	"Female"	"F"	"46 years"	"46"	379
	"2017"	"2017"	"Female"	"F"	"47 years"	"47"	404
	"2017"	"2017"	"Female"	"F"	"48 years"	"48"	413
	"2017"	"2017"	"Female"	"F"	"49 years"	"49"	430
	"2017"	"2017"	"Female"	"F"	"50 years"	"50"	469
	"2017"	"2017"	"Female"	"F"	"51 years"	"51"	434
	"2017"	"2017"	"Female"	"F"	"52 years"	"52"	509
	"2017"	"2017"	"Female"	"F"	"53 years"	"53"	482
	"2017"	"2017"	"Female"	"F"	"54 years"	"54"	465
	"2017"	"2017"	"Female"	"F"	"55 years"	"55"	485
	"2017"	"2017"	"Female"	"F"	"56 years"	"56"	480
	"2017"	"2017"	"Female"	"F"	"57 years"	"57"	489
	"2017"	"2017"	"Female"	"F"	"58 years"	"58"	497
	"2017"	"2017"	"Female"	"F"	"59 years"	"59"	491
	"2017"	"2017"	"Female"	"F"	"60 years"	"60"	488
	"2017"	"2017"	"Female"	"F"	"61 years"	"61"	463
	"2017"	"2017"	"Female"	"F"	"62 years"	"62"	434
	"2017"	"2017"	"Female"	"F"	"63 years"	"63"	453
	"2017"	"2017"	"Female"	"F"	"64 years"	"64"	428
	"2017"	"2017"	"Female"	"F"	"65 years"	"65"	404
	"2017"	"2017"	"Female"	"F"	"66 years"	"66"	382
	"2017"	"2017"	"Female"	"F"	"67 years"	"67"	359
	"2017"	"2017"	"Female"	"F"	"68 years"	"68"	383
	"2017"	"2017"	"Female"	"F"	"69 years"	"69"	385
	"2017"	"2017"	"Female"	"F"	"70 years"	"70"	380
	"2017"	"2017"	"Female"	"F"	"71 years"	"71"	294
	"2017"	"2017"	"Female"	"F"	"72 years"	"72"	282
	"2017"	"2017"	"Female"	"F"	"73 years"	"73"	269
	"2017"	"2017"	"Female"	"F"	"74 years"	"74"	308
	"2017"	"2017"	"Female"	"F"	"75 years"	"75"	260
	"2017"	"2017"	"Female"	"F"	"76 years"	"76"	232
	"2017"	"2017"	"Female"	"F"	"77 years"	"77"	215
	"2017"	"2017"	"Female"	"F"	"78 years"	"78"	194
	"2017"	"2017"	"Female"	"F"	"79 years"	"79"	172
	"2017"	"2017"	"Female"	"F"	"80 years"	"80"	165
	"2017"	"2017"	"Female"	"F"	"81 years"	"81"	160
	"2017"	"2017"	"Female"	"F"	"82 years"	"82"	170
	"2017"	"2017"	"Female"	"F"	"83 years"	"83"	140
	"2017"	"2017"	"Female"	"F"	"84 years"	"84"	144
	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	986
"Total"	"2017"	"2017"	"Female"	"F"			29744
	"2017"	"2017"	"Male"	"M"	"< 1 year"	"0"	281
	"2017"	"2017"	"Male"	"M"	"1 year"	"1"	279
	"2017"	"2017"	"Male"	"M"	"2 years"	"2"	330
	"2017"	"2017"	"Male"	"M"	"3 years"	"3"	315
	"2017"	"2017"	"Male"	"M"	"4 years"	"4"	311
	"2017"	"2017"	"Male"	"M"	"5 years"	"5"	336
	"2017"	"2017"	"Male"	"M"	"6 years"	"6"	344
	"2017"	"2017"	"Male"	"M"	"7 years"	"7"	363
	"2017"	"2017"	"Male"	"M"	"8 years"	"8"	336
	"2017"	"2017"	"Male"	"M"	"9 years"	"9"	304
	"2017"	"2017"	"Male"	"M"	"10 years"	"10"	357
	"2017"	"2017"	"Male"	"M"	"11 years"	"11"	335
	"2017"	"2017"	"Male"	"M"	"12 years"	"12"	369
	"2017"	"2017"	"Male"	"M"	"13 years"	"13"	372
	"2017"	"2017"	"Male"	"M"	"14 years"	"14"	354
	"2017"	"2017"	"Male"	"M"	"15 years"	"15"	389
	"2017"	"2017"	"Male"	"M"	"16 years"	"16"	361
	"2017"	"2017"	"Male"	"M"	"17 years"	"17"	382
	"2017"	"2017"	"Male"	"M"	"18 years"	"18"	417
	"2017"	"2017"	"Male"	"M"	"19 years"	"19"	385
	"2017"	"2017"	"Male"	"M"	"20 years"	"20"	469
	"2017"	"2017"	"Male"	"M"	"21 years"	"21"	425
	"2017"	"2017"	"Male"	"M"	"22 years"	"22"	409
	"2017"	"2017"	"Male"	"M"	"23 years"	"23"	393
	"2017"	"2017"	"Male"	"M"	"24 years"	"24"	413
	"2017"	"2017"	"Male"	"M"	"25 years"	"25"	402
	"2017"	"2017"	"Male"	"M"	"26 years"	"26"	397
	"2017"	"2017"	"Male"	"M"	"27 years"	"27"	439
	"2017"	"2017"	"Male"	"M"	"28 years"	"28"	402
	"2017"	"2017"	"Male"	"M"	"29 years"	"29"	433
	"2017"	"2017"	"Male"	"M"	"30 years"	"30"	424
	"2017"	"2017"	"Male"	"M"	"31 years"	"31"	407
	"2017"	"2017"	"Male"	"M"	"32 years"	"32"	404
	"2017"	"2017"	"Male"	"M"	"33 years"	"33"	398
	"2017"	"2017"	"Male"	"M"	"34 years"	"34"	405
	"2017"	"2017"	"Male"	"M"	"35 years"	"35"	379
	"2017"	"2017"	"Male"	"M"	"36 years"	"36"	366
	"2017"	"2017"	"Male"	"M"	"37 years"	"37"	399
	"2017"	"2017"	"Male"	"M"	"38 years"	"38"	360
	"2017"	"2017"	"Male"	"M"	"39 years"	"39"	415
	"2017"	"2017"	"Male"	"M"	"40 years"	"40"	417
	"2017"	"2017"	"Male"	"M"	"41 years"	"41"	385
	"2017"	"2017"	"Male"	"M"	"42 years"	"42"	405
	"2017"	"2017"	"Male"	"M"	"43 years"	"43"	368
	"2017"	"2017"	"Male"	"M"	"44 years"	"44"	391
	"2017"	"2017"	"Male"	"M"	"45 years"	"45"	409
	"2017"	"2017"	"Male"	"M"	"46 years"	"46"	452
	"2017"	"2017"	"Male"	"M"	"47 years"	"47"	493
	"2017"	"2017"	"Male"	"M"	"48 years"	"48"	476
	"2017"	"2017"	"Male"	"M"	"49 years"	"49"	485
	"2017"	"2017"	"Male"	"M"	"50 years"	"50"	446
	"2017"	"2017"	"Male"	"M"	"51 years"	"51"	468
	"2017"	"2017"	"Male"	"M"	"52 years"	"52"	485
	"2017"	"2017"	"Male"	"M"	"53 years"	"53"	474
	"2017"	"2017"	"Male"	"M"	"54 years"	"54"	492
	"2017"	"2017"	"Male"	"M"	"55 years"	"55"	486
	"2017"	"2017"	"Male"	"M"	"56 years"	"56"	480
	"2017"	"2017"	"Male"	"M"	"57 years"	"57"	498
	"2017"	"2017"	"Male"	"M"	"58 years"	"58"	483
	"2017"	"2017"	"Male"	"M"	"59 years"	"59"	492
	"2017"	"2017"	"Male"	"M"	"60 years"	"60"	460
	"2017"	"2017"	"Male"	"M"	"61 years"	"61"	495
	"2017"	"2017"	"Male"	"M"	"62 years"	"62"	460
	"2017"	"2017"	"Male"	"M"	"63 years"	"63"	463
	"2017"	"2017"	"Male"	"M"	"64 years"	"64"	410
	"2017"	"2017"	"Male"	"M"	"65 years"	"65"	400
	"2017"	"2017"	"Male"	"M"	"66 years"	"66"	393
	"2017"	"2017"	"Male"	"M"	"67 years"	"67"	392
	"2017"	"2017"	"Male"	"M"	"68 years"	"68"	332
	"2017"	"2017"	"Male"	"M"	"69 years"	"69"	390
	"2017"	"2017"	"Male"	"M"	"70 years"	"70"	382
	"2017"	"2017"	"Male"	"M"	"71 years"	"71"	261
	"2017"	"2017"	"Male"	"M"	"72 years"	"72"	263
	"2017"	"2017"	"Male"	"M"	"73 years"	"73"	282
	"2017"	"2017"	"Male"	"M"	"74 years"	"74"	269
	"2017"	"2017"	"Male"	"M"	"75 years"	"75"	205
	"2017"	"2017"	"Male"	"M"	"76 years"	"76"	212
	"2017"	"2017"	"Male"	"M"	"77 years"	"77"	189
	"2017"	"2017"	"Male"	"M"	"78 years"	"78"	164
	"2017"	"2017"	"Male"	"M"	"79 years"	"79"	158
	"2017"	"2017"	"Male"	"M"	"80 years"	"80"	147
	"2017"	"2017"	"Male"	"M"	"81 years"	"81"	128
	"2017"	"2017"	"Male"	"M"	"82 years"	"82"	109
	"2017"	"2017"	"Male"	"M"	"83 years"	"83"	96
	"2017"	"2017"	"Male"	"M"	"84 years"	"84"	113
	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	539
"Total"	"2017"	"2017"	"Male"	"M"			31856
"Total"	"2017"	"2017"					61600
	"2018"	"2018"	"Female"	"F"	"< 1 year"	"0"	267
	"2018"	"2018"	"Female"	"F"	"1 year"	"1"	284
	"2018"	"2018"	"Female"	"F"	"2 years"	"2"	282
	"2018"	"2018"	"Female"	"F"	"3 years"	"3"	296
	"2018"	"2018"	"Female"	"F"	"4 years"	"4"	289
	"2018"	"2018"	"Female"	"F"	"5 years"	"5"	297
	"2018"	"2018"	"Female"	"F"	"6 years"	"6"	302
	"2018"	"2018"	"Female"	"F"	"7 years"	"7"	296
	"2018"	"2018"	"Female"	"F"	"8 years"	"8"	289
	"2018"	"2018"	"Female"	"F"	"9 years"	"9"	295
	"2018"	"2018"	"Female"	"F"	"10 years"	"10"	333
	"2018"	"2018"	"Female"	"F"	"11 years"	"11"	319
	"2018"	"2018"	"Female"	"F"	"12 years"	"12"	333
	"2018"	"2018"	"Female"	"F"	"13 years"	"13"	346
	"2018"	"2018"	"Female"	"F"	"14 years"	"14"	321
